Title,Carpet Area,Status,Floor,Price,Bathrooms,Transaction,Furnishing
"3 BHK Apartment for Sale in Kumar Princetown Royal B1 B3 B5 B6, Hills and Dales Pune",1350 sqft,Ready to Move,6 out of 14,"₹
1.35 Cr",,,
"3 BHK Apartment for Sale in Paranjape Crystal Towers, Baner Pune",1245 sqft,Ready to Move,9 out of 12,"₹
1.80 Cr",,,
"3 BHK Apartment for Sale in Karia Konark Vista, Magarpatta Pune",1850 sqft,Ready to Move,11 out of 13,"₹
2.55 Cr",,,
"3 BHK Apartment for Sale in Lunkad Sky Vie, Viman Nagar Pune",1300 sqft,Ready to Move,7 out of 10,"₹
2.70 Cr",,,
"3 BHK Apartment for Sale in Gera World of Joy, Kharadi Pune",970 sqft,Ready to Move,4 out of 15,"₹
1.38 Cr",,,
3 BHK Apartment for Sale in Vinayak Nagar Pimple Nilakh Pune,850 sqft,Ready to Move,5 out of 10,"₹
99 Lac",,,
"3 BHK Apartment for Sale in Krishna Amorapolis, Dhanori Pune",1005 sqft,Ready to Move,9 out of 13,"₹
85 Lac",,,
"2 BHK Apartment for Sale in Lush Residences, Tathawade Pimpri Chinchwad Pune",864 sqft,Poss. by Jun '28,12 out of 30,"₹
93.8 Lac",,,
"2 BHK Apartment for Sale in Park Astra, Marunji, Hinjawadi Pune",770 sqft,Poss. by Jul '25,10 out of 17,"₹
75 Lac",,,
"3 BHK Apartment for Sale in Nyati Ethos, NIBM Road Pune",1225 sqft,Ready to Move,2 out of 12,"₹
1.15 Cr",,,
"1 BHK Apartment for Sale in Rohan Abhilasha, Wagholi Pune",550 sqft,Poss. by Dec '25,7 out of 12,"₹
44 Lac",,,
"2 BHK Apartment for Sale in Blue Ridge, Hinjawadi Pune",1016 sqft,Ready to Move,18 out of 30,"₹
1.35 Cr",,,
"4 BHK Apartment for Sale in Eon Waterfront, EON Free Zone, Kharadi Pune",3200 sqft,Ready to Move,10 out of 20,"₹
5 Cr",,,
3 BHK Apartment for Sale in Ubale Nagar Pune,1148 sqft,Poss. by Dec '26,12 out of 21,"₹
1.23 Cr",,,
"2 BHK Apartment for Sale in Paranjape Yuthika, Baner Pune",950 sqft,Ready to Move,6 out of 11,"₹
1.25 Cr",,,
6 BHK House for Sale in Khese Park Pune,4050 sqft,Ready to Move,Ground out of 2,"₹
3.80 Cr",,,
"3 BHK Apartment for Sale in Park Springs, Dhanori Pune",1006 sqft,Ready to Move,3 out of 9,"₹
98 Lac",,,
"3 BHK Apartment for Sale in Nyati Meadows, Kalyani Nagar Pune",1400 sqft,Ready to Move,5 out of 9,"₹
1.55 Cr",,New Property,Semi-Furnished
"2 BHK Apartment for Sale in Prathamesh Excellencia, Tathawade Pimpri Chinchwad Pune",N/A,Ready to Move,4 out of 13,"₹
75 Lac",,,
"3 BHK Apartment for Sale in Silicon Bay, Wadgaon Sheri Pune",1250 sqft,Ready to Move,11 out of 12,"₹
1.60 Cr",,Resale,Semi-Furnished
"3 BHK Apartment for Sale in Marvel Zephyr, EON Free Zone, Kharadi Pune",1980 sqft,Ready to Move,2 out of 2,"₹
2.11 Cr",,,
2 BHK Apartment for Sale in Wageshwar Nagar Pune,836 sqft,Ready to Move,4 out of 13,"₹
75 Lac",,,
"3 BHK Apartment for Sale in Karia Konark Vista, Magarpatta Pune",1850 sqft,Ready to Move,11 out of 14,"₹
2.80 Cr",,,
"4 BHK Apartment for Sale in Brahma Suncity Platinum, Kalyani Nagar Pune",1859 sqft,Ready to Move,5 out of 9,"₹
2.65 Cr",,,
"3 BHK Apartment for Sale in Amanora Gold Towers, Amanora Park Town Pune",1070 sqft,Ready to Move,27 out of 32,"₹
1.50 Cr",,,
"3 BHK Apartment for Sale in Infinito Sereno, Mohan Nagar Co operative Society Pune",1102 sqft,Poss. by Dec '25,7 out of 13,"₹
1.21 Cr",,,
"3 BHK Apartment for Sale in Lodha Belmondo St Andrews E, Gahunje Pune",1780 sqft,Ready to Move,12 out of 23,"₹
3.20 Cr",,Resale,Unfurnished
"3 BHK Apartment for Sale in Bramha Exuberance, Kausar Baugh Pune",1350 sqft,Ready to Move,9 out of 11,"₹
1.15 Cr",,,
4 BHK Apartment for Sale in Laxmi Nagar Balewadi Pune,2106 sqft,Ready to Move,2 out of 20,"₹
3.95 Cr",,,
"2 BHK Apartment for Sale in Kundan Freshia, Baner Pune",720 sqft,Ready to Move,5 out of 14,"₹
90 Lac",,Resale,Furnished
"3 BHK Penthouse for Sale in Citadel Enclave, Ghorpadi Pune",1200 sqft,Ready to Move,7 out of 7,"₹
1.15 Cr",,,
"3 BHK Villa for Sale in Gulmohar Cottages, Viman Nagar Pune",1250 sqft,Ready to Move,N/A,"₹
2.10 Cr",,Resale,
2 BHK Apartment for Sale in Pisoli Pune,725 sqft,Ready to Move,1 out of 11,"₹
47.2 Lac",,,
"1 BHK Apartment for Sale in Oxy Desire, Wagholi Pune",501 sqft,Ready to Move,11 out of 12,"₹
31 Lac",,,
"3 BHK Apartment for Sale in Kasturi Eon Homes, Phase 3 Hinjewadi Rajiv Gandhi Infotech Park Pune",1150 sqft,Ready to Move,Upper Basement out of 21,"₹
1.80 Cr",,,
4 BHK Apartment for Sale in Kothrud Pune,1216 sqft,Poss. by Dec '26,6 out of 12,"₹
1.87 Cr",,,
"1 BHK Apartment for Sale in Renuka Gloria, Mahesh Apartment ravet Pune",430 sqft,Ready to Move,3 out of 4,"₹
32 Lac",,,
"2 BHK Apartment for Sale in F Residences Phase 2, New Kalyani Nagar Pune",750 sqft,Ready to Move,10 out of 20,"₹
1 Cr",,,
"3 BHK Apartment for Sale in 45 Shashwat Heights, Punawale, Pimpri Chinchwad Pune",860 sqft,Ready to Move,12 out of 12,"₹
73 Lac",,,
"4 BHK Apartment for Sale in Marvel Bounty, Hadapsar Pune",3600 sqft,Ready to Move,9 out of 12,"₹
3.70 Cr",,,
"2 BHK Apartment for Sale in Kakkad Madhuban, Balewadi Gaon, Balewadi Pune",757 sqft,Ready to Move,9 out of 12,"₹
90 Lac",,,
3 BHK Apartment for Sale in Sai villa society model colony shivaji nagar Pune,2800 sqft,Ready to Move,4 out of 5,"₹
5 Cr",,,
"3 BHK Apartment for Sale in Everglade, Kharadi Pune",N/A,Ready to Move,2 out of 9,"₹
1.10 Cr",,,
"3 BHK Apartment for Sale in Bhoomi Allium, Pimple Saudagar, Pimpri Chinchwad Pune",1220 sqft,Ready to Move,6 out of 11,"₹
1.60 Cr",,,
"3 BHK Apartment for Sale in Aditya Comfort Zone, Balewadi Phata, Baner Pune",1150 sqft,Ready to Move,7 out of 9,"₹
1.40 Cr",,,
"3 BHK Apartment for Sale in Kolte Patil Tuscan Estate Signature Meadows, Kharadi Pune",1650 sqft,Ready to Move,12 out of 22,"₹
2.51 Cr",,,
"2 BHK Apartment for Sale in Sapra Power Heights And Power Residences, Mundhwa Pune",870 sqft,Poss. by Dec '28,13 out of 14,"₹
1.10 Cr",,,
"2 BHK Apartment for Sale in Florida River Bank, Keshav Nagar Mundhwa Pune",750 sqft,Ready to Move,8 out of 15,"₹
80 Lac",,,
"2 BHK Apartment for Sale in Gera World of Joy, EON Free Zone, Kharadi Pune",842 sqft,Ready to Move,7 out of 20,"₹
1.05 Cr",,,
"3 BHK Apartment for Sale in Goel Ganga Legend County, Bavdhan Pune",1270 sqft,Ready to Move,3 out of 23,"₹
1.54 Cr",,,
"3 BHK Apartment for Sale in Puranik Aldea Espanola, Baner Pune",1000 sqft,Ready to Move,5 out of 15,"₹
1.20 Cr",,,
"4 BHK Apartment for Sale in Marvel Zephyr, Kharadi Pune",3300 sqft,Ready to Move,4 out of 10,"₹
3.40 Cr",,,
"3 BHK Apartment for Sale in Nyati Esteban I, Undri Pune",2200 sqft,Ready to Move,Ground out of 11,"₹
2.70 Cr",,,
"3 BHK Apartment for Sale in Kapil Tranquil Greens, Baner Pune",1600 sqft,Ready to Move,5 out of 12,"₹
1.50 Cr",,,
"3 BHK Apartment for Sale in ARV Imperia, Pisoli Pune",880 sqft,Ready to Move,2 out of 10,"₹
63.5 Lac",,,
"2 BHK Apartment for Sale in Godrej Rejuve, Keshav Nagar Mundhwa Pune",714 sqft,Ready to Move,3 out of 22,"₹
95 Lac",,,
"3 BHK Apartment for Sale in Magarpatta Cosmos Apartment, Kirtane Baug, Mundhwa Pune",1200 sqft,Ready to Move,3 out of 11,"₹
1.75 Cr",,,
"2 BHK Apartment for Sale in VTP Belair A Building, Mahalunge Pune",639 sqft,Ready to Move,Lower Basement out of 19,"₹
69 Lac",,,
"3 BHK Apartment for Sale in Kalpataru Exquisite, Wakad Pune",1110 sqft,Ready to Move,22 out of 23,"₹
1.60 Cr",,,
"2 BHK Apartment for Sale in Godrej Prana, Undri Pune",830 sqft,Ready to Move,6 out of 14,"₹
54.6 Lac",,,
"3 BHK Apartment for Sale in Gera World of Joy, Ubale Nagar Pune",1171 sqft,Ready to Move,9 out of 14,"₹
1.54 Cr",,,
"4 BHK Apartment for Sale in Paranjape Sky One, Model Colony, Shivaji Nagar Pune",1920 sqft,Ready to Move,4 out of 14,"₹
4.20 Cr",,,
"3 BHK Apartment for Sale in Kolte Patil Elburz Hills And Dales, NIBM Road Pune",1400 sqft,Ready to Move,4 out of 8,"₹
1.50 Cr",,,
"3 BHK Apartment for Sale in Fortaleza Apartment, Kalyani Nagar Pune",N/A,Ready to Move,4 out of 10,"₹
1.95 Cr",,,
"3 BHK Apartment for Sale in Purva Emerald Bay, Keshav Nagar Mundhwa Pune",1100 sqft,Poss. by Dec '26,12 out of 20,"₹
1.03 Cr",,,
"2 BHK Apartment for Sale in Chandan Nagar, Malwadi Pune",840 sqft,Ready to Move,5 out of 11,"₹
89.5 Lac",,,
"3 BHK Apartment for Sale in Nyati Elysia, EON Free Zone, Kharadi Pune",1185 sqft,Ready to Move,14 out of 32,"₹
1.70 Cr",,,
"3 BHK Apartment for Sale in Castel Royale Magnifique, Bhoslenagar Ashok Nagar Pune",N/A,Ready to Move,25 out of 27,"₹
5.69 Cr",,,
"3 BHK Penthouse for Sale in Citadel Enclave, Ghorpadi Pune",1226 sqft,Ready to Move,6 out of 6,"₹
1.09 Cr",,,
"3 BHK Apartment for Sale in Kalpataru Jade Residences, Baner Pune",1250 sqft,Ready to Move,5 out of 22,"₹
2.25 Cr",,,
"2 BHK Apartment for Sale in Nirman Altius, Kharadi Pune",810 sqft,Ready to Move,1 out of 11,"₹
1.22 Cr",,,
"1 BHK Apartment for Sale in Aashiyana Sunshine Elite, Wakad Pune",510 sqft,Ready to Move,1 out of 4,"₹
52 Lac",,,
"3 BHK Apartment for Sale in Model Colony, Shivaji Nagar Pune",N/A,Ready to Move,7 out of 7,"₹
2.52 Cr",,,
"3 BHK Apartment for Sale in Panchshil Towers, Kharadi Pune",2450 sqft,Ready to Move,20 out of 32,"₹
3.50 Cr",,,
"3 BHK Apartment for Sale in Forest County, Kharadi Pune",1650 sqft,Ready to Move,4 out of 12,"₹
2.40 Cr",,,
"3 BHK Apartment for Sale in Horizon Highgroves, Mundhwa Pune",1054 sqft,Ready to Move,8 out of 14,"₹
1.38 Cr",,,
"3 BHK Apartment for Sale in Ganga Serio, Thite Nagar, Kharadi Pune",1150 sqft,Ready to Move,15 out of 24,"₹
1.60 Cr",,,
"2 BHK Apartment for Sale in Puneville, Kate Wasti Pune",805 sqft,Ready to Move,10 out of 22,"₹
82.5 Lac",,,
"1 BHK Apartment for Sale in Kolte Patil Life Republic, Hinjewadi Rajiv Gandhi Infotech Park, Hinjawadi Pune",460 sqft,Ready to Move,12 out of 22,"₹
44 Lac",,,
4 BHK Apartment for Sale in Baner Pune,2730 sqft,Ready to Move,7 out of 9,"₹
4.45 Cr",,,
"2 BHK Apartment for Sale in Kolte Patil Life Republic Sector R10 10th Avenue Universe Phase II, Manjari Khurd Pune",630 sqft,Ready to Move,8 out of 22,"₹
58 Lac",,,
"3 BHK Villa for Sale in Tungarli, Lonavala Pune",1800 sqft,Ready to Move,N/A,"₹
2.49 Cr",,New Property,
"4 BHK Apartment for Sale in The Canary, Patil Nagar Balewadi Pune",1650 sqft,Poss. by Jul '27,17 out of 30,"₹
2.05 Cr",,,
"3 BHK Apartment for Sale in Power Boulevard , Mundhwa Pune",N/A,Ready to Move,7 out of 14,"₹
1.80 Cr",,,
"3 BHK Apartment for Sale in Kanchan Royal Exotica, Kondhwa Pune",N/A,Ready to Move,1 out of 11,"₹
77 Lac",,,
"3 BHK Apartment for Sale in Brooklyn, Charholi BK Pune",1111 sqft,Ready to Move,5 out of 12,"₹
1.20 Cr",,,
"3 BHK Apartment for Sale in Imperial Towers, NIBM Annexe Area Pune",1105 sqft,Ready to Move,10 out of 11,"₹
94 Lac",,,
"2 BHK Apartment for Sale in YashONE Infinitee, Punawale, Pimpri Chinchwad Pune",730 sqft,Ready to Move,4 out of 22,"₹
68 Lac",,,
"3 BHK Apartment for Sale in Flamante By VTP Luxe Phase 1, Kharadi Pune",1230 sqft,Poss. by Mar '28,9 out of 33,"₹
1.60 Cr",,,
"3 BHK Apartment for Sale in Ganga Platino, EON Free Zone, Kharadi Pune",1400 sqft,Ready to Move,14 out of 22,"₹
2.25 Cr",,,
"2 BHK Apartment for Sale in Puravankara Purva Silversands, Mundhwa Pune",670 sqft,Poss. by Dec '26,7 out of 22,"₹
77.8 Lac",,,
"2 BHK Apartment for Sale in VTP Euphoria, EON Free Zone, Kharadi Pune",N/A,Poss. by Dec '25,11 out of 30,"₹
84 Lac",,,
"2 BHK Apartment for Sale in Bella Casa Royale, Sus Pune",846 sqft,Poss. by Dec '25,7 out of 16,"₹
1.10 Cr",,,
"3 BHK Apartment for Sale in Ganga Asmi, Wakad Pune",903 sqft,Poss. by Dec '26,5 out of 28,"₹
94 Lac",,,
"3 BHK Apartment for Sale in Kalpataru Jade Skyline, Baner Pune",1189 sqft,Poss. by Jun '26,1 out of 21,"₹
1.71 Cr",,,
"2 BHK Apartment for Sale in Merlin Ventana, Baner Pune",550 sqft,Poss. by Dec '28,9 out of 23,"₹
1.38 Cr",,,
"2 BHK Apartment for Sale in Ace Atmosphere, Ravet, Pimpri Chinchwad Pune",782 sqft,Poss. by Apr '27,8 out of 35,"₹
76 Lac",,,
"2 BHK Apartment for Sale in Sigma Aventino, Mohammed Wadi Pune",825 sqft,Ready to Move,14 out of 16,"₹
69.5 Lac",,,
2 BHK Apartment for Sale in Wanowrie Pune,800 sqft,Ready to Move,5 out of 5,"₹
1 Cr",,,
"1 BHK Apartment for Sale in Suyog Leher, Kondhwa Pune",N/A,Ready to Move,10 out of 11,"₹
50 Lac",,,
"2 BHK Apartment for Sale in Majestique Mrugavarsha, Chavan Bagh Pune",720 sqft,Poss. by Dec '24,5 out of 14,"₹
60 Lac",,,
"3 BHK Apartment for Sale in Mantra Montana, Dhanori Pune",10000 sqft,Ready to Move,1 out of 13,"₹
86 Lac",,,
"2 BHK Apartment for Sale in Gera Park View, EON Free Zone, Kharadi Pune",850 sqft,Ready to Move,9 out of 14,"₹
93 Lac",,,
"1 BHK Apartment for Sale in Mahatma Society, Kothrud Pune",N/A,Ready to Move,3 out of 4,"₹
75 Lac",,,
"2 BHK Apartment for Sale in Godrej Infinity, Keshav Nagar Mundhwa Pune",840 sqft,Ready to Move,11 out of 22,"₹
86 Lac",,,
"1 BHK Apartment for Sale in Shapoorji Joyville Hadapsar Annexe, Hadapsar Pune",N/A,Ready to Move,17 out of 22,"₹
45 Lac",,,
"3 BHK Apartment for Sale in The Canary, Balewadi Pune",1109 sqft,Poss. by Dec '27,10 out of 32,"₹
1.55 Cr",,,
"3 BHK Apartment for Sale in Kumar Palmsprings Towers, Hills and Dales Pune",1120 sqft,Poss. by Jun '26,10 out of 14,"₹
1 Cr",,,
"3 BHK Apartment for Sale in Pristine KYRA, Viman Nagar Pune",2025 sqft,Poss. by Mar '27,5 out of 12,"₹
3.72 Cr",,,
"3 BHK Apartment for Sale in Magarpatta Cosmos Apartment, Magarpatta Pune",820 sqft,Ready to Move,3 out of 11,"₹
1.75 Cr",,,
"2 BHK Apartment for Sale in Atul Alcove, Pimple Saudagar, Pimpri Chinchwad Pune",950 sqft,Ready to Move,4 out of 12,"₹
1.05 Cr",,,
"2 BHK Apartment for Sale in Shree Ganesh Heights, Dhanori Pune",750 sqft,Ready to Move,2 out of 5,"₹
60 Lac",,,
"3 BHK Apartment for Sale in Mitra Mandal, Mitra Mandal Colony, Parvati Darshan Pune",1180 sqft,Ready to Move,1 out of 9,"₹
1.90 Cr",,,
"1 BHK Apartment for Sale in Kolte Patil Life Republic, Hinjawadi Pune",453 sqft,Ready to Move,19 out of 21,"₹
45 Lac",,,
"1 BHK Apartment for Sale in Vertical Alcinia, Mohammed Wadi Pune",510 sqft,Ready to Move,8 out of 15,"₹
42 Lac",,,
"2 BHK Apartment for Sale in Clover Highlands, Kondhwa Pune",N/A,Poss. by Mar '26,9 out of 14,"₹
1.42 Cr",,,
"4 BHK Apartment for Sale in Nandan Festiva, Anand Park Aundh Pune",3800 sqft,Ready to Move,7 out of 11,"₹
8.50 Cr",,,
3 BHK Villa for Sale in Baner Pune,2700 sqft,Ready to Move,N/A,"₹
3 Cr",,Resale,
1 BHK Apartment for Sale in Phase 1 Hinjewadi Rajiv Gandhi Infotech Park Pune,510 sqft,Ready to Move,16 out of 28,"₹
64 Lac",,,
"3 BHK Apartment for Sale in K Shire, Punawale, Pimpri Chinchwad Pune",1012 sqft,Poss. by Aug '25,8 out of 18,"₹
1.05 Cr",,,
2 BHK Apartment for Sale in Sahakar Nagar Parvati Paytha Pune,950 sqft,Ready to Move,9 out of 10,"₹
1.30 Cr",,,
"3 BHK Apartment for Sale in The Gale at Godrej Park World, Maan Pune",1041 sqft,Poss. by Mar '29,32 out of 32,"₹
1.24 Cr",,,
2 BHK Apartment for Sale in Baner-Balewadi Road Pune,950 sqft,Ready to Move,4 out of 7,"₹
74 Lac",,,
"1 BHK Apartment for Sale in Suyash Srushti Phase I, Hadapsar Pune",395 sqft,Ready to Move,4 out of 4,"₹
35 Lac",,,
"2 BHK Apartment for Sale in Adreno Towers, Amanora Park Town Pune",1000 sqft,Ready to Move,4 out of 32,"₹
1.15 Cr",,,
"1 BHK Apartment for Sale in Kolte Patil Life Republic, Marunji, Hinjawadi Pune",470 sqft,Ready to Move,8 out of 22,"₹
39 Lac",,,
"5 BHK Apartment for Sale in Mayurban, Shivajinagar Pune",2736 sqft,Poss. by Dec '26,20 out of 22,"₹
8.15 Cr",,,
"3 BHK Apartment for Sale in Kolte Patil Life Republic, Hinjawadi Pune",1080 sqft,Ready to Move,20 out of 22,"₹
99 Lac",,,
"3 BHK Apartment for Sale in Paranjape Blue Ridge, Hinjawadi Pune",1331 sqft,Ready to Move,23 out of 25,"₹
1.75 Cr",,,
"3 BHK Apartment for Sale in Amar Serenity, Baner Pashan Link Road Pune",1150 sqft,Ready to Move,6 out of 18,"₹
1.64 Cr",,,
"1 BHK Apartment for Sale in Pleasant Avenue Apartment, Viman Nagar Pune",N/A,Ready to Move,1 out of 6,"₹
66 Lac",,Resale,Furnished
"2 BHK Apartment for Sale in Mantra Monarch, Balewadi Pune",798 sqft,Ready to Move,12 out of 20,"₹
95 Lac",,New Property,Semi-Furnished
"1 BHK Apartment for Sale in Ganga Park, Koregaon Park Annexe, Mundhwa Pune",575 sqft,Ready to Move,3 out of 3,"₹
52 Lac",,,
"1 BHK Apartment for Sale in Riverdale Suites, Kharadi Pune",340 sqft,Ready to Move,22 out of 27,"₹
55 Lac",,,
3 BHK Apartment for Sale in parshwanagar Pune,1100 sqft,Ready to Move,5 out of 7,"₹
1.70 Cr",,Resale,Unfurnished
3 BHK Apartment for Sale in Laxmi Nagar Balewadi Pune,1112 sqft,Ready to Move,7 out of 20,"₹
1.45 Cr",,,
"2 BHK Apartment for Sale in Highmont Phase 1, Hinjawadi Pune",750 sqft,Ready to Move,21 out of 21,"₹
70 Lac",,,
"3 BHK Apartment for Sale in Beverly Hills, Baner Pune",1350 sqft,Ready to Move,11 out of 32,"₹
1.55 Cr",,,
"1 BHK Apartment for Sale in Godrej Serene, Mamurdi, Dehu Road Pune",501 sqft,Poss. by Dec '27,18 out of 22,"₹
47 Lac",,,
2 BHK Apartment for Sale in Phase 2 Magarpatta Pune,990 sqft,Poss. by Dec '28,5 out of 35,"₹
1.45 Cr",,,
"4 BHK Apartment for Sale in Emirus, Baner Pune",N/A,Ready to Move,6 out of 12,"₹
4 Cr",,Resale,Furnished
"2 BHK Apartment for Sale in Shubham Complex, Chinchwad Gaon, Pimpri Chinchwad Pune",N/A,Ready to Move,1 out of 6,"₹
75 Lac",,,
"3 BHK Apartment for Sale in Pride World City Kingsbury, Charholi BK Pune",1036 sqft,Ready to Move,3 out of 16,"₹
1.05 Cr",,,
"1 BHK Apartment for Sale in Shubham Housing Society, Vadgaon BK Pune",350 sqft,Ready to Move,2 out of 3,"₹
25 Lac",,,
"2 BHK Apartment for Sale in Rutugandh Apartment, Talegaon Dabhade Pune",775 sqft,Ready to Move,3 out of 6,"₹
45 Lac",,,
1 BHK Apartment for Sale in Ambegaon BK Pune,455 sqft,Ready to Move,2 out of 4,"₹
35 Lac",,,
"3 BHK Apartment for Sale in Tulsidas Apartment, Camp Pune",N/A,Ready to Move,5 out of 8,"₹
1.70 Cr",,,
"3 BHK Apartment for Sale in AWHO Vijay Vihar, Lohgaon Wagholi Road Pune",N/A,Ready to Move,8 out of 14,"₹
1.01 Cr",,,
4 BHK Apartment for Sale in Aundh Pune,N/A,Ready to Move,2 out of 4,"₹
4.20 Cr",,,
"3 BHK Apartment for Sale in Yugal Drashila, Balewadi Pune",1110 sqft,Ready to Move,2 out of 9,"₹
1.98 Cr",,,
"3 BHK Apartment for Sale in Konark Krish, Keshav Nagar Mundhwa Pune",1500 sqft,Ready to Move,3 out of 11,"₹
1.50 Cr",,,
"2 BHK Apartment for Sale in Sampanna Homes, Manjri, Manjri Budruk Pune",450 sqft,Ready to Move,2 out of 3,"₹
50 Lac",,,
"2 BHK Apartment for Sale in Oakwood Hills, Baner Pune",N/A,Ready to Move,3 out of 9,"₹
1.24 Cr",,,
"2 BHK Apartment for Sale in Garve Akshara Serenity, Tathawade Pimpri Chinchwad Pune",750 sqft,Ready to Move,3 out of 7,"₹
70 Lac",,,
"1 BHK Apartment for Sale in Suvarnalay, Alandi, Kelgaon Pune",N/A,Ready to Move,5 out of 9,"₹
25 Lac",,,
"2 BHK Apartment for Sale in Dreams Sky, Dhanori Pune",700 sqft,Ready to Move,2 out of 5,"₹
55 Lac",,,
"2 BHK Apartment for Sale in Godrej Hillside, Mahalunge Pune",680 sqft,Ready to Move,7 out of 27,"₹
78 Lac",,,
"3 BHK Apartment for Sale in 33 West Avenue, Baner Pune",1438 sqft,Ready to Move,11 out of 14,"₹
2.40 Cr",,,
"1 BHK Apartment for Sale in Swastik Sanskruti, Ravet, Pimpri Chinchwad Pune",495 sqft,Ready to Move,3 out of 4,"₹
41 Lac",,,
"3 BHK Apartment for Sale in Ganesh Pride Flat , Shankar Sheth Rd Pune",1100 sqft,Ready to Move,3 out of 5,"₹
1.50 Cr",,,
"2 BHK Apartment for Sale in Yugal Nandala, Baner Pune",689 sqft,Ready to Move,2 out of 4,"₹
84 Lac",,,
"2 BHK Apartment for Sale in Godrej Elements, Hinjawadi Pune",736 sqft,Ready to Move,12 out of 20,"₹
1.20 Cr",,,
"2 BHK Penthouse for Sale in Camelot Royale, Viman Nagar Pune",1486 sqft,Ready to Move,3 out of 3,"₹
1.50 Cr",,,
1 BHK Builder Floor for Sale in Handewadi Pune,450 sqft,Ready to Move,1 out of 3,"₹
18 Lac",,,
3 BHK Villa for Sale in Urawade Pune,1500 sqft,Ready to Move,N/A,"₹
74 Lac",,Resale,
1 BHK Apartment for Sale in Lavale Road Pune,510 sqft,Ready to Move,2 out of 4,"₹
17 Lac",,,
"3 BHK Apartment for Sale in Oxford Olympia Phase 1, Wakad Pune",850 sqft,Ready to Move,9 out of 11,"₹
90 Lac",,,
"3 BHK Penthouse for Sale in Marvel Albero, Kondhwa Pune",2395 sqft,Ready to Move,18 out of 18,"₹
3.60 Cr",,,
"3 BHK Apartment for Sale in Aura Ville Bavdhan, Bavdhan Pune",952 sqft,Ready to Move,3 out of 8,"₹
1.25 Cr",,,
"3 BHK Apartment for Sale in Forest County, Kharadi Pune",2015 sqft,Ready to Move,5 out of 12,"₹
2.85 Cr",,,
"3 BHK Apartment for Sale in Amanora Gold Towers, Amanora Park Town Pune",1070 sqft,Ready to Move,30 out of 33,"₹
1.60 Cr",,,
"1 BHK Apartment for Sale in St. Kanwar Ram Palacio Phase 2, Chikhali Pimpri Chinchwad Pune",591 sqft,Ready to Move,1 out of 8,"₹
38 Lac",,,
"3 BHK Villa for Sale in B U Bhandari Edenn Garden, Wakad Pune",1760 sqft,Ready to Move,N/A,"₹
2.55 Cr",,Resale,
2 BHK Apartment for Sale in Ashok Nagar Tathawade Pune,694 sqft,Ready to Move,4 out of 12,"₹
85 Lac",,,
"2 BHK Apartment for Sale in Address One, Gahunje Pune",600 sqft,Ready to Move,3 out of 5,"₹
50 Lac",,,
"2 BHK Apartment for Sale in Runwal Daffodils, NIBM Road Pune",776 sqft,Ready to Move,3 out of 7,"₹
85 Lac",,,
"1 BHK Apartment for Sale in Real Dream Homes, Varale Talegaon Dabhade Pune",435 sqft,Ready to Move,6 out of 12,"₹
25 Lac",,,
"3 BHK Apartment for Sale in Little Earth, Ravet, Pimpri Chinchwad Pune",1030 sqft,Ready to Move,7 out of 12,"₹
91 Lac",,,
"2 BHK Apartment for Sale in Silver Winds B1 and B2, Talegaon Dabhade Pune",866 sqft,Ready to Move,2 out of 5,"₹
42 Lac",,,
"3 BHK Builder Floor for Sale in Adimaya Gravitas Residency , Ravet, Pimpri Chinchwad Pune",1126 sqft,Ready to Move,4 out of 6,"₹
1.05 Cr",,,
"1 BHK Apartment for Sale in Blithe Icon, Wagholi Pune",520 sqft,Ready to Move,7 out of 12,"₹
35 Lac",,,
"3 BHK Apartment for Sale in Pranam Towers, Charholi BK Pune",987 sqft,Ready to Move,3 out of 13,"₹
80 Lac",,,
"2 BHK Apartment for Sale in Naren Hills, Wanowrie Pune",N/A,Ready to Move,5 out of 7,"₹
72 Lac",,,
"2 BHK Apartment for Sale in Chordia Avalon City Phase I, Dapodi, Pimpri Chinchwad Pune",650 sqft,Ready to Move,1 out of 6,"₹
95 Lac",,,
"2 BHK Apartment for Sale in Sommet, Bhugaon, Bavdhan Pune",860 sqft,Ready to Move,1 out of 13,"₹
75 Lac",,,
3 BHK Apartment for Sale in Pimple Saudagar Gaon Pune,1190 sqft,Ready to Move,1 out of 4,"₹
95 Lac",,,
"2 BHK Apartment for Sale in Runwal R Euphoria Phase 1, Kondhwa Pune",N/A,Ready to Move,9 out of 11,"₹
56.5 Lac",,,
"2 BHK Apartment for Sale in Suman Renaissance, Dhanori Pune",800 sqft,Ready to Move,3 out of 5,"₹
80 Lac",,,
"2 BHK Apartment for Sale in Vijayanagar Colony, Sadashiv Peth Pune",855 sqft,Ready to Move,4 out of 6,"₹
2 Cr",,,
"2 BHK Apartment for Sale in MY Home Punawale, Punawale, Pimpri Chinchwad Pune",636 sqft,Ready to Move,9 out of 12,"₹
65 Lac",,,
2 BHK Apartment for Sale in Ambegaon BK Pune,850 sqft,Ready to Move,4 out of 8,"₹
32 Lac",,,
"2 BHK Apartment for Sale in Nirvana, Magarpatta Pune",1150 sqft,Ready to Move,2 out of 6,"₹
1.10 Cr",,,
"1 BHK Apartment for Sale in Utkarsh Vedswara, Narhe Pune",400 sqft,Ready to Move,1 out of 5,"₹
26 Lac",,,
