City,Price,Area (sqft),Construction Status,BHK,Bathrooms,Location_encoded
1,10100000.0,1139,1,2.0,2.0,413
1,11100000.000000002,1250,1,2.0,2.0,413
1,9785000.0,1096,1,2.0,2.0,413
1,9936000.0,1113,1,2.0,2.0,413
1,7500000.0,818,1,2.0,2.0,422
1,9200000.0,749,1,2.0,2.0,422
1,7900000.0,755,1,2.0,2.0,471
1,9602000.0,882,1,2.0,2.0,471
1,9765000.0,899,1,2.0,2.0,471
1,7800000.0,1150,1,2.0,2.0,8
1,9800000.0,1071,1,2.0,2.0,40
1,8400000.0,1150,1,2.0,2.0,44
1,9980000.0,1235,1,2.0,2.0,44
1,7050000.0,950,1,2.0,2.0,58
1,5500000.0,1000,1,2.0,2.0,106
1,11500000.0,957,1,2.0,2.0,145
1,11800000.0,1075,1,2.0,2.0,220
1,5200000.0,850,1,2.0,2.0,227
1,7900000.0,1050,1,2.0,2.0,324
1,9480000.0,1120,1,2.0,2.0,413
1,4150000.0,910,1,2.0,2.0,435
1,4427000.0,448,1,2.0,2.0,125
1,4427000.0,448,1,2.0,2.0,125
1,4944000.0,688,1,2.0,2.0,125
1,4944000.0,688,1,2.0,2.0,125
1,4944000.0,688,1,2.0,2.0,125
1,4944000.0,688,1,2.0,2.0,125
1,5228000.0,529,1,2.0,2.0,125
1,5228000.0,529,1,2.0,2.0,125
1,5238000.0,530,1,2.0,2.0,125
1,5322000.0,741,1,2.0,2.0,125
1,4623000.0,630,1,2.0,2.0,469
1,4623000.0,630,1,2.0,2.0,469
1,4753000.0,666,1,2.0,2.0,469
1,4753000.0,666,1,2.0,2.0,469
1,4780000.0,670,1,2.0,2.0,469
1,4780000.0,670,1,2.0,2.0,469
1,4811000.0,675,1,2.0,2.0,469
1,4811000.0,675,1,2.0,2.0,469
1,5052000.0,668,1,2.0,2.0,469
1,5052000.0,668,1,2.0,2.0,469
1,5052000.0,668,1,2.0,2.0,469
1,5052000.0,668,1,2.0,2.0,469
1,5197000.0,753,1,2.0,2.0,469
1,5197000.0,753,1,2.0,2.0,469
1,4800000.0,750,1,2.0,2.0,111
1,5855000.0,639,1,2.0,2.0,150
1,6144000.0,670,1,2.0,2.0,150
1,11000000.0,1315,1,2.0,2.0,199
1,9500000.0,1150,1,2.0,2.0,199
1,9500000.0,1151,1,2.0,2.0,199
1,16299999.999999998,1030,1,2.0,2.0,278
1,9500000.0,1148,1,2.0,2.0,324
1,10200000.0,1206,1,2.0,2.0,471
1,3828000.0,484,1,2.0,2.0,213
1,4335000.0,548,1,2.0,2.0,213
1,4897000.0,619,1,2.0,2.0,213
1,6606999.999999999,701,1,2.0,2.0,356
1,6623999.999999999,703,1,2.0,2.0,356
1,7993000.000000001,839,1,2.0,2.0,356
1,8467000.0,894,1,2.0,2.0,356
1,3800000.0,737,1,2.0,2.0,469
1,3800000.0,793,1,2.0,2.0,469
1,3800000.0,930,1,2.0,2.0,469
1,4200000.0,986,1,2.0,2.0,469
1,5300000.0,1307,1,2.0,2.0,469
0,11000000.0,1100,1,2.0,3.0,172
0,3120000.0,835,1,2.0,3.0,370
0,3200000.0,900,1,2.0,3.0,449
1,4500000.0,683,1,2.0,3.0,76
1,4500000.0,683,1,2.0,3.0,76
1,4500000.0,683,1,2.0,2.0,76
1,4573000.0,704,1,2.0,2.0,76
1,4599000.0,708,1,2.0,3.0,76
1,4599000.0,708,1,2.0,2.0,76
1,8700000.0,1040,1,2.0,2.0,111
1,10100000.0,767,1,2.0,3.0,199
1,7581000.0,669,1,2.0,2.0,199
1,7698000.0,679,1,2.0,2.0,199
1,8863000.0,782,1,2.0,2.0,199
1,9106000.0,686,1,2.0,3.0,199
1,6554000.000000001,753,1,2.0,3.0,343
1,33600000.0,3276,1,2.0,3.0,356
1,7859000.0,765,1,2.0,3.0,356
1,7890000.000000001,768,1,2.0,3.0,356
1,8137000.0,792,1,2.0,3.0,356
1,8198000.0,798,1,2.0,3.0,356
1,5464000.0,647,1,2.0,3.0,422
1,5493000.0,651,1,2.0,3.0,422
1,5493000.0,651,1,2.0,3.0,422
1,5744000.0,683,1,2.0,3.0,422
1,5744000.0,683,1,2.0,3.0,422
1,5790000.0,689,1,2.0,3.0,422
1,5813000.0,691,1,2.0,3.0,422
1,5813000.0,692,1,2.0,3.0,422
1,6052000.0,723,1,2.0,3.0,422
1,6052000.0,723,1,2.0,3.0,422
1,6075000.0,726,1,2.0,3.0,422
1,6138000.0,734,1,2.0,3.0,422
1,6487000.0,779,1,2.0,3.0,422
1,6487000.0,779,1,2.0,3.0,422
1,11600000.0,991,1,2.0,2.0,469
1,9537000.0,811,1,2.0,2.0,469
1,10000000.0,1100,1,2.0,2.0,31
1,6800000.0,1022,1,2.0,2.0,40
1,8444000.0,696,1,2.0,2.0,199
1,8456000.0,697,1,2.0,2.0,199
1,9306000.0,767,1,2.0,2.0,199
1,1700000.0,1558,1,2.0,2.0,346
1,13100000.0,1112,1,2.0,2.0,350
1,6998999.999999999,590,1,2.0,2.0,350
1,5299000.0,688,1,2.0,2.0,356
1,6620999.999999999,687,1,2.0,2.0,356
1,6927000.0,719,1,2.0,2.0,356
1,7100000.0,669,1,2.0,2.0,422
0,13500000.0,1190,1,2.0,2.0,3
0,21500000.0,800,1,2.0,2.0,123
0,24800000.0,1000,1,2.0,2.0,123
0,5850000.0,625,1,2.0,2.0,138
0,6930000.0,715,1,2.0,2.0,138
0,12000000.0,980,1,2.0,2.0,151
0,11000000.0,1050,1,2.0,2.0,172
0,7500000.0,1090,1,2.0,2.0,172
0,7655000.0,969,1,2.0,2.0,172
0,7900000.0,971,1,2.0,2.0,172
0,7900000.0,971,1,2.0,2.0,172
0,37500000.0,800,1,2.0,2.0,177
0,10500000.0,957,1,2.0,2.0,202
0,9000000.0,1100,1,2.0,2.0,202
0,13899999.999999998,1150,1,2.0,2.0,215
0,36500000.0,1250,1,2.0,2.0,339
0,27500000.0,2400,1,2.0,2.0,367
0,16500000.0,950,1,2.0,2.0,425
0,22500000.0,1200,1,2.0,2.0,425
0,9500000.0,890,1,2.0,2.0,425
0,13500000.0,1016,1,2.0,2.0,448
0,23000000.0,850,1,2.0,2.0,458
0,28200000.0,800,1,2.0,2.0,458
0,22000000.0,750,1,2.0,2.0,466
0,23100000.0,750,1,2.0,2.0,466
0,27500000.0,1114,1,2.0,2.0,466
0,29000000.0,1099,1,2.0,2.0,466
1,10000000.0,1100,1,2.0,2.0,46
1,7084000.0,1027,1,2.0,2.0,278
1,5800000.0,980,1,2.0,2.0,305
1,7700000.0,990,1,2.0,2.0,356
1,7128000.0,1082,1,2.0,2.0,422
1,7713000.0,1015,1,2.0,2.0,422
1,10000000.0,1148,1,2.0,2.0,468
1,9100000.0,1022,1,2.0,2.0,468
1,6200000.0,1150,1,2.0,2.0,469
1,9000000.0,900,1,2.0,2.0,469
1,4004000.0,544,1,2.0,2.0,127
1,5507000.0,624,1,2.0,2.0,127
1,4700000.0,789,1,2.0,2.0,145
1,7250000.0,806,1,2.0,2.0,199
1,5500000.0,792,1,2.0,2.0,284
1,10700000.0,846,1,2.0,2.0,343
1,4900000.0,1050,1,2.0,2.0,435
1,11600000.0,991,1,2.0,2.0,469
1,4858000.0,537,1,2.0,2.0,469
1,9537000.0,811,1,2.0,2.0,469
1,4081000.0,420,1,2.0,2.0,127
1,4198000.0,432,1,2.0,2.0,127
1,4247000.0,437,1,2.0,2.0,127
1,4598000.0,637,1,2.0,2.0,150
1,5860000.0,641,1,2.0,2.0,244
1,9350000.0,882,1,2.0,2.0,278
1,6805000.0,567,1,2.0,2.0,471
1,6812000.0,568,1,2.0,2.0,471
1,6834999.999999999,570,1,2.0,2.0,471
1,7070000.0,589,1,2.0,2.0,471
1,8600000.0,891,1,2.0,2.0,40
1,9111000.0,945,1,2.0,2.0,40
1,3684000.0000000005,618,1,2.0,2.0,127
1,6067000.0,566,1,2.0,2.0,272
1,4675000.0,579,1,2.0,2.0,356
1,5025000.0,629,1,2.0,2.0,356
1,5040000.0,631,1,2.0,2.0,356
1,7866000.0,643,1,2.0,2.0,356
1,8118000.000000001,659,1,2.0,2.0,356
1,8300000.0,660,1,2.0,2.0,356
1,8363000.0,685,1,2.0,2.0,356
1,5330000.0,533,1,2.0,2.0,422
1,5340000.0,534,1,2.0,2.0,422
1,5500000.0,550,1,2.0,2.0,422
1,5680000.0,568,1,2.0,2.0,422
1,10000000.0,754,1,2.0,2.0,44
1,9033000.0,675,1,2.0,2.0,44
1,3885000.0,555,1,2.0,2.0,106
1,4060000.0,580,1,2.0,2.0,106
1,4375000.0,625,1,2.0,2.0,106
1,4410000.0,630,1,2.0,2.0,106
1,4417000.0,631,1,2.0,2.0,106
1,4438000.0,634,1,2.0,2.0,106
1,5259000.0,638,1,2.0,2.0,106
1,5700000.0,897,1,2.0,2.0,106
1,5900000.0,954,1,2.0,2.0,106
1,11700000.0,1298,1,2.0,2.0,127
1,9600000.0,1010,1,2.0,2.0,127
1,5800000.0,672,1,2.0,2.0,150
1,6200000.0,694,1,2.0,2.0,150
1,6900000.0,758,1,2.0,2.0,150
1,7890000.000000001,975,1,2.0,2.0,150
1,7800000.0,1080,1,2.0,2.0,331
1,3500000.0,917,1,2.0,2.0,415
1,7500000.0,1000,1,2.0,2.0,429
1,6363000.0,646,1,2.0,3.0,106
1,6795999.999999999,690,1,2.0,3.0,106
1,9346000.0,930,1,2.0,3.0,145
1,9999000.0,995,1,2.0,3.0,145
1,5899000.0,733,1,2.0,3.0,150
1,6797000.0,856,1,2.0,3.0,150
1,9001000.0,792,1,2.0,3.0,150
1,5872000.0,753,1,2.0,3.0,343
1,6909000.0,734,1,2.0,2.0,8
1,10300000.0,671,1,2.0,2.0,46
1,10400000.0,679,1,2.0,2.0,46
1,11000000.0,717,1,2.0,2.0,46
1,11100000.000000002,725,1,2.0,2.0,46
1,8807000.0,574,1,2.0,2.0,46
1,8809000.0,573,1,2.0,2.0,46
1,8970000.0,584,1,2.0,2.0,46
1,8985000.0,585,1,2.0,2.0,46
1,8999000.0,586,1,2.0,2.0,46
1,10400000.0,1647,1,2.0,2.0,59
1,3971000.0,626,1,2.0,2.0,59
1,3978000.0,627,1,2.0,2.0,59
1,3997000.0,630,1,2.0,2.0,59
1,4003000.0,631,1,2.0,2.0,59
1,4022000.0,634,1,2.0,2.0,59
1,4435000.0,699,1,2.0,2.0,59
1,4447000.0,701,1,2.0,2.0,59
1,4581000.0,722,1,2.0,2.0,59
1,4612000.0,727,1,2.0,2.0,59
1,4733000.0,746,1,2.0,2.0,59
1,9415000.0,1484,1,2.0,2.0,59
1,4481000.0,494,1,2.0,2.0,150
1,4587000.0,511,1,2.0,2.0,150
1,4746000.0,520,1,2.0,2.0,150
1,4799000.0,560,1,2.0,2.0,150
1,2350000.0,713,1,2.0,2.0,74
1,4200000.0,770,1,2.0,2.0,213
1,12500000.0,1125,1,2.0,2.0,389
1,6500000.0,750,1,2.0,2.0,426
1,6200000.0,1250,1,2.0,2.0,435
1,6500000.0,1197,1,2.0,2.0,464
1,14000000.0,1400,1,2.0,3.0,31
1,11000000.0,1275,1,2.0,3.0,40
1,9000000.0,1028,1,2.0,3.0,46
1,11500000.0,1100,1,2.0,3.0,98
1,4600000.0,814,1,2.0,3.0,111
1,5500000.0,920,1,2.0,3.0,111
1,7500000.0,850,1,2.0,3.0,145
1,8000000.0,1100,1,2.0,3.0,145
1,9000000.0,1205,1,2.0,3.0,293
1,10500000.0,1110,1,2.0,2.0,46
1,11000000.0,1055,1,2.0,2.0,46
1,5299000.0,750,1,2.0,2.0,80
1,22000000.0,925,1,2.0,2.0,122
1,6600000.0,1100,1,2.0,2.0,145
1,4400000.0,888,1,2.0,2.0,146
1,7600000.0,1066,1,2.0,2.0,150
1,14500000.0,1400,1,2.0,2.0,183
1,17500000.0,980,1,2.0,2.0,220
1,4200000.0,995,1,2.0,2.0,231
1,5500000.0,1080,1,2.0,2.0,255
1,8500000.0,980,1,2.0,2.0,255
1,7200000.0,1150,1,2.0,2.0,282
1,7000000.0,965,1,2.0,2.0,350
1,19000000.0,1200,1,2.0,3.0,122
1,6800000.0,1007,1,2.0,3.0,213
1,7000000.0,840,1,2.0,3.0,213
1,14000000.0,1000,1,2.0,3.0,220
1,19000000.0,1553,1,2.0,3.0,220
1,10200000.0,1231,1,2.0,3.0,282
1,12000000.0,1500,1,2.0,3.0,282
1,13000000.0,1350,1,2.0,3.0,282
1,5700000.0,1190,1,2.0,3.0,282
1,6289000.0,623,1,2.0,2.0,40
1,6925000.0,686,1,2.0,2.0,40
1,6986000.0,692,1,2.0,2.0,40
1,6976000.000000001,493,1,2.0,2.0,46
1,7400000.0,454,1,2.0,2.0,46
1,8405000.0,594,1,2.0,2.0,46
1,9780000.0,600,1,2.0,2.0,46
1,9861000.0,605,1,2.0,2.0,46
1,6272000.0,784,1,2.0,2.0,227
1,8136000.0,1017,1,2.0,2.0,227
1,8816000.0,1102,1,2.0,2.0,227
1,4199000.0,408,1,2.0,2.0,278
1,4199000.0,408,1,2.0,2.0,278
1,4248000.0,413,1,2.0,2.0,278
1,4248000.0,413,1,2.0,2.0,278
1,4248000.0,413,1,2.0,2.0,278
1,4268000.0,415,1,2.0,2.0,278
1,4268000.0,415,1,2.0,2.0,278
1,4297000.0,418,1,2.0,2.0,278
1,4297000.0,418,1,2.0,2.0,278
1,4297000.0,418,1,2.0,2.0,278
1,4857000.0,472,1,2.0,2.0,278
1,4857000.0,472,1,2.0,2.0,278
1,4857000.0,472,1,2.0,2.0,278
1,4866000.0,473,1,2.0,2.0,278
1,4866000.0,473,1,2.0,2.0,278
1,4909000.0,477,1,2.0,2.0,278
1,4909000.0,477,1,2.0,2.0,278
1,4914000.0,478,1,2.0,2.0,278
1,4979000.0,484,1,2.0,2.0,278
1,4979000.0,484,1,2.0,2.0,278
1,4995000.0,486,1,2.0,2.0,278
1,5020000.0,488,1,2.0,2.0,278
1,5020000.0,488,1,2.0,2.0,278
1,5059000.0,492,1,2.0,2.0,278
1,5059000.0,492,1,2.0,2.0,278
1,5094000.0,495,1,2.0,2.0,278
1,5094000.0,495,1,2.0,2.0,278
1,5094000.0,495,1,2.0,2.0,278
1,10000000.0,1102,1,2.0,2.0,227
1,10100000.0,1122,1,2.0,2.0,227
1,6484999.999999999,714,1,2.0,2.0,227
1,6594000.0,726,1,2.0,2.0,227
1,6604000.000000001,727,1,2.0,2.0,227
1,7084999.999999999,780,1,2.0,2.0,227
1,7120999.999999999,784,1,2.0,2.0,227
1,7140000.000000001,786,1,2.0,2.0,227
1,7239000.0,797,1,2.0,2.0,227
1,7267000.0,800,1,2.0,2.0,227
1,9084000.0,1000,1,2.0,2.0,227
1,9102000.0,1002,1,2.0,2.0,227
1,9501000.0,1046,1,2.0,2.0,227
1,9983000.0,1099,1,2.0,2.0,227
1,8700000.0,730,1,2.0,2.0,40
1,7600000.0,810,1,2.0,2.0,106
1,9499000.0,722,1,2.0,2.0,150
1,9509000.0,733,1,2.0,2.0,150
1,10900000.0,854,1,2.0,2.0,199
1,6948999.999999999,594,1,2.0,2.0,199
1,7703000.0,658,1,2.0,2.0,199
1,7726000.000000001,660,1,2.0,2.0,199
1,7820000.0,668,1,2.0,2.0,199
1,8931000.0,458,1,2.0,2.0,227
1,10200000.0,882,1,2.0,2.0,278
1,10400000.0,895,1,2.0,2.0,278
1,6498999.999999999,602,1,2.0,2.0,278
1,6548000.0,606,1,2.0,2.0,278
1,7581000.0,702,1,2.0,2.0,278
1,7631000.0,707,1,2.0,2.0,278
1,8479000.0,726,1,2.0,2.0,278
1,8479000.0,726,1,2.0,2.0,278
1,8712000.0,746,1,2.0,2.0,278
1,8712000.0,746,1,2.0,2.0,278
1,9249000.0,792,1,2.0,2.0,278
1,9249000.0,792,1,2.0,2.0,278
1,9914000.0,849,1,2.0,2.0,278
1,9914000.0,849,1,2.0,2.0,278
1,7176000.000000001,710,1,2.0,2.0,343
1,7209999.999999999,714,1,2.0,2.0,343
1,7539000.0,749,1,2.0,2.0,343
1,8935000.0,789,1,2.0,3.0,4
1,9331000.0,824,1,2.0,3.0,4
1,10800000.0,764,1,2.0,3.0,220
1,11000000.0,775,1,2.0,3.0,220
1,12800000.0,905,1,2.0,3.0,220
1,9789000.0,689,1,2.0,3.0,220
1,6998999.999999999,685,1,2.0,2.0,40
1,5600000.0,611,1,2.0,2.0,44
1,6650000.0,715,1,2.0,2.0,44
1,7200000.0,763,1,2.0,2.0,44
1,7700000.0,844,1,2.0,2.0,44
1,9000000.0,1200,1,2.0,2.0,87
1,5394000.0,585,1,2.0,2.0,150
1,5453000.0,591,1,2.0,2.0,150
1,5457000.0,592,1,2.0,2.0,150
1,5744000.0,613,1,2.0,2.0,150
1,8000000.0,996,1,2.0,2.0,150
1,3300000.0,775,1,2.0,2.0,157
1,12000000.0,1016,1,2.0,2.0,199
1,12800000.0,1300,1,2.0,2.0,220
1,17500000.0,1150,1,2.0,2.0,220
1,4769000.0,536,1,2.0,2.0,422
1,5380000.0,538,1,2.0,2.0,422
1,5390000.0,539,1,2.0,2.0,422
1,5720000.0,572,1,2.0,2.0,422
1,5915000.0,644,1,2.0,2.0,422
1,6155000.0,525,1,2.0,2.0,422
1,6277000.0,650,1,2.0,2.0,422
1,7695999.999999999,813,1,2.0,2.0,422
1,16000000.0,2700,1,2.0,2.0,471
1,7898000.0,782,1,2.0,2.0,106
1,7898000.0,782,1,2.0,2.0,106
1,4977000.0,704,1,2.0,2.0,150
1,6052000.0,723,1,2.0,2.0,356
1,6875000.0,788,1,2.0,2.0,356
1,7788000.0,862,1,2.0,2.0,356
1,8648000.0,883,1,2.0,2.0,356
1,5170000.0,517,1,2.0,2.0,422
1,5340000.0,534,1,2.0,2.0,422
1,5500000.0,550,1,2.0,2.0,422
1,6244000.0,826,1,2.0,2.0,471
1,6289000.0,832,1,2.0,2.0,471
1,6297000.0,833,1,2.0,2.0,471
1,6788000.0,898,1,2.0,2.0,471
1,6914000.0,685,1,2.0,3.0,40
1,10000000.0,754,1,2.0,3.0,44
1,9033000.0,675,1,2.0,3.0,44
1,9101000.0,680,1,2.0,3.0,44
1,5259000.0,638,1,2.0,3.0,106
1,10500000.0,1050,1,2.0,3.0,199
1,15000000.0,1350,1,2.0,3.0,199
1,5703000.0,624,1,2.0,3.0,278
1,11500000.0,1050,1,2.0,3.0,40
1,6200000.0,1005,1,2.0,3.0,111
1,20000000.0,900,1,2.0,3.0,122
1,20000000.0,1000,1,2.0,3.0,122
1,14000000.0,950,1,2.0,3.0,183
1,9000000.0,1000,1,2.0,3.0,183
1,9000000.0,1000,1,2.0,3.0,183
1,14000000.0,900,1,2.0,3.0,220
1,9000000.0,950,1,2.0,3.0,440
1,2500000.0,825,1,2.0,3.0,469
1,7600000.0,1050,1,2.0,3.0,471
1,7350000.0,780,1,2.0,2.0,106
1,7600000.0,810,1,2.0,2.0,106
1,7600000.0,826,1,2.0,2.0,106
1,5800000.0,821,1,2.0,2.0,111
1,5161000.0,848,1,2.0,2.0,356
1,6950000.0,613,1,2.0,2.0,471
1,7062000.0,623,1,2.0,2.0,471
1,7084999.999999999,625,1,2.0,2.0,471
1,7176000.000000001,633,1,2.0,2.0,471
1,7198000.0,635,1,2.0,2.0,471
1,7209999.999999999,636,1,2.0,2.0,471
1,7233000.0,638,1,2.0,2.0,471
1,7255000.0,640,1,2.0,2.0,471
1,7267000.0,641,1,2.0,2.0,471
1,7278000.0,642,1,2.0,2.0,471
1,7301000.000000001,644,1,2.0,2.0,471
1,7312000.0,645,1,2.0,2.0,471
1,11000000.0,852,1,2.0,2.0,44
1,11000000.0,852,1,2.0,2.0,44
1,9650000.0,812,1,2.0,2.0,46
1,9650000.0,812,1,2.0,2.0,46
1,8377000.0,720,1,2.0,2.0,150
1,9260000.0,775,1,2.0,2.0,150
1,5751000.0,707,1,2.0,2.0,227
1,6036000.0,742,1,2.0,2.0,227
1,6808000.0,837,1,2.0,2.0,227
0,4500000.0,846,1,2.0,2.0,11
0,13300000.0,1034,1,2.0,2.0,50
0,1600000.0,600,1,2.0,2.0,277
0,14000000.0,1100,1,2.0,2.0,425
0,26500000.0,950,1,2.0,2.0,69
0,32500000.0,1100,1,2.0,2.0,93
0,22000000.0,1032,1,2.0,2.0,179
0,11700000.0,513,1,2.0,2.0,180
0,11700000.0,513,1,2.0,2.0,180
0,15900000.0,592,1,2.0,2.0,180
0,16000000.0,612,1,2.0,2.0,180
0,16200000.000000002,621,1,2.0,2.0,180
0,17400000.0,667,1,2.0,2.0,180
0,5300000.0,718,1,2.0,2.0,202
0,5867000.0,795,1,2.0,2.0,202
0,6695999.999999999,908,1,2.0,2.0,202
0,6005000.0,563,1,2.0,2.0,321
0,6005000.0,563,1,2.0,2.0,321
0,6500000.0,900,1,2.0,2.0,321
0,7125000.0,668,1,2.0,2.0,321
0,8073999.999999999,932,1,2.0,2.0,321
0,8514000.0,983,1,2.0,2.0,321
0,9034000.0,1043,1,2.0,2.0,321
0,21000000.0,1000,1,2.0,2.0,425
0,30000000.0,800,1,2.0,2.0,458
0,8000000.0,990,1,2.0,2.0,463
0,26200000.0,1100,1,2.0,3.0,18
0,62500000.0,900,1,2.0,3.0,43
0,13000000.0,850,1,2.0,3.0,53
0,27300000.0,874,1,2.0,2.0,71
0,27400000.000000004,874,1,2.0,2.0,71
0,32000000.0,1025,1,2.0,2.0,71
0,35000000.0,880,1,2.0,2.0,71
0,36000000.0,855,1,2.0,3.0,71
0,40000000.0,856,1,2.0,3.0,71
0,49900000.0,1192,1,2.0,3.0,71
0,52500000.0,1255,1,2.0,3.0,71
0,14300000.0,800,1,2.0,3.0,96
0,14500000.0,800,1,2.0,3.0,96
0,7500000.0,1075,1,2.0,4.0,120
0,22000000.0,1200,1,2.0,3.0,130
0,16000000.0,700,1,2.0,2.0,138
0,19200000.0,870,1,2.0,3.0,160
0,5400000.0,1000,1,2.0,4.0,172
0,6200000.0,900,1,2.0,4.0,172
0,8500000.0,1130,1,2.0,4.0,172
0,12100000.0,1221,1,2.0,4.0,175
0,27000000.0,600,1,2.0,2.0,246
0,11000000.0,700,1,2.0,2.0,250
0,12100000.0,700,1,2.0,2.0,250
0,13000000.0,600,1,2.0,2.0,250
0,15000000.0,700,1,2.0,2.0,250
0,16000000.0,800,1,2.0,2.0,250
0,28000000.0,1200,1,2.0,2.0,250
0,16000000.0,800,1,2.0,2.0,251
0,4409000.0,506,1,2.0,3.0,287
0,4700000.0,780,1,2.0,4.0,289
0,6752000.0,850,1,2.0,3.0,394
0,8750000.0,1100,1,2.0,3.0,394
0,11500000.0,650,1,2.0,2.0,425
0,12500000.0,850,1,2.0,2.0,425
0,12500000.0,950,1,2.0,2.0,425
0,14900000.0,749,1,2.0,3.0,425
0,18000000.0,1300,1,2.0,2.0,425
0,20500000.0,888,1,2.0,3.0,425
0,7800000.0,997,1,2.0,3.0,425
0,9200000.0,750,1,2.0,2.0,425
0,9500000.0,900,1,2.0,4.0,425
0,9800000.0,750,1,2.0,2.0,425
0,4219000.0,384,1,2.0,3.0,447
0,5438000.0,607,1,2.0,3.0,447
0,7600000.0,680,1,2.0,4.0,463
0,18500000.0,1050,1,2.0,2.0,50
0,30500000.0,840,1,2.0,2.0,92
0,32500000.0,860,1,2.0,2.0,92
0,12000000.0,823,1,2.0,2.0,131
0,79000000.0,950,1,2.0,2.0,162
0,4900000.0,960,1,2.0,2.0,172
0,18800000.0,856,1,2.0,2.0,180
0,5500000.0,930,1,2.0,2.0,181
0,9500000.0,821,1,2.0,2.0,202
0,8100000.0,1050,1,2.0,2.0,321
1,9500000.0,1140,1,2.0,3.0,4
1,10300000.0,1154,1,2.0,3.0,46
1,9100000.0,1026,1,2.0,3.0,46
1,7345000.0,1245,1,2.0,3.0,106
1,9500000.0,1050,1,2.0,3.0,145
1,7500000.0,950,1,2.0,3.0,150
1,6330000.0,950,1,2.0,3.0,282
1,6420000.0,1070,1,2.0,2.0,40
1,6570000.0,1095,1,2.0,2.0,40
1,7409999.999999999,1235,1,2.0,2.0,40
1,6090000.0,622,1,2.0,2.0,150
1,6408000.0,654,1,2.0,2.0,150
1,6502000.0,663,1,2.0,2.0,150
1,6200000.0,994,1,2.0,3.0,199
1,6200000.0,994,1,2.0,3.0,199
1,6200000.0,994,1,2.0,3.0,199
1,6648000.0,634,1,2.0,3.0,199
1,6989000.0,645,1,2.0,3.0,199
1,3116000.0,589,1,2.0,2.0,270
1,3235000.0,613,1,2.0,2.0,270
1,3235000.0,613,1,2.0,2.0,270
1,4400000.0,1000,1,2.0,3.0,435
1,4400000.0,1000,1,2.0,2.0,435
1,3700000.0,955,1,2.0,2.0,469
1,3900000.0,841,1,2.0,2.0,469
1,3900000.0,913,1,2.0,2.0,469
1,4000000.0,817,1,2.0,2.0,469
1,4000000.0,850,1,2.0,2.0,469
1,4000000.0,955,1,2.0,2.0,469
1,4000000.0,955,1,2.0,2.0,469
1,4700000.0,986,1,2.0,2.0,469
1,4800000.0,700,1,2.0,2.0,469
1,4800000.0,944,1,2.0,2.0,469
1,5200000.0,957,1,2.0,2.0,469
1,5200000.0,987,1,2.0,2.0,469
1,5300000.0,1064,1,2.0,2.0,469
1,5400000.0,1186,1,2.0,2.0,469
1,5500000.0,923,1,2.0,2.0,469
1,5500000.0,1048,1,2.0,2.0,469
1,7500000.0,754,1,2.0,3.0,471
1,7700000.0,752,1,2.0,3.0,471
1,13000000.0,1250,1,2.0,4.0,145
1,5900000.0,570,1,2.0,4.0,150
1,7500000.0,727,1,2.0,4.0,150
1,8500000.0,819,1,2.0,4.0,150
1,9387000.0,803,1,2.0,4.0,237
1,6500000.0,924,1,2.0,4.0,471
1,7500000.0,1000,1,2.0,3.0,213
1,7500000.0,1000,1,2.0,3.0,282
1,7500000.0,1000,1,2.0,3.0,435
1,7500000.0,1000,1,2.0,3.0,474
1,7000000.0,931,1,2.0,2.0,331
1,7300000.0,933,1,2.0,2.0,350
1,19500000.0,698,1,2.0,2.0,460
1,19500000.0,698,1,2.0,2.0,460
1,19500000.0,698,1,2.0,2.0,460
1,19500000.0,698,1,2.0,2.0,460
1,20000000.0,717,1,2.0,2.0,460
1,20000000.0,717,1,2.0,2.0,460
1,20700000.0,725,1,2.0,2.0,460
1,20700000.0,725,1,2.0,2.0,460
1,20700000.0,725,1,2.0,2.0,460
1,20700000.0,725,1,2.0,2.0,460
1,21500000.0,727,1,2.0,2.0,460
1,21500000.0,727,1,2.0,2.0,460
1,21500000.0,727,1,2.0,2.0,460
1,21500000.0,727,1,2.0,2.0,460
1,5500000.0,841,1,2.0,2.0,471
1,10500000.0,795,1,2.0,3.0,145
1,8100000.0,1200,1,2.0,3.0,150
1,7500000.0,950,1,2.0,3.0,244
1,8000000.0,1200,1,2.0,3.0,244
1,8500000.0,1053,1,2.0,3.0,330
1,3800000.0,864,1,2.0,3.0,336
1,8500000.0,1090,1,2.0,3.0,422
1,7200000.0,1275,1,2.0,3.0,426
1,10800000.0,1100,1,2.0,3.0,471
1,8500000.0,1100,1,2.0,3.0,471
1,8500000.0,1100,1,2.0,3.0,471
1,9500000.0,1060,1,2.0,3.0,471
0,23000000.0,900,1,2.0,2.0,69
0,11500000.0,1050,1,2.0,3.0,151
0,11500000.0,1050,1,2.0,2.0,151
0,10000000.0,550,1,2.0,3.0,176
0,14000000.0,958,1,2.0,3.0,176
0,17600000.0,850,1,2.0,3.0,176
0,18000000.0,825,1,2.0,3.0,176
0,13000000.0,750,1,2.0,2.0,180
0,21000000.0,1150,1,2.0,2.0,180
0,22500000.0,1150,1,2.0,2.0,180
0,23500000.0,1250,1,2.0,2.0,180
0,23500000.0,1250,1,2.0,2.0,180
0,5200000.0,750,1,2.0,2.0,202
0,9800000.0,750,1,2.0,3.0,202
